D1,D2,D3
0.141,0.2396,0.1625142
0.406,0.455,0.427762559
0.5998,0.5725,0.752176097
0.704,0.802,0.706834464
0.472166667,0.4935,0.281568065
0.386,0.38,0.37546104
0.726,0.791083333,0.797584192
0.480333333,0.361333333,0.728338214
0.1035,0.0475,0.107902679
0.848,0.935333333,0.86556661
0.054821429,0.018333333,0.118105708
0.558692308,0.586484848,0.498500635
0.287,0.232,0.188027225
0.753,0.64,0.850073018
0.68,0.868,0.538586185
0.588,0.786,0.637104294
0.088666667,0.058,0.157234486
0.867,0.872,0.850711091
0.084,0.008,0.131246606
0.4905,0.521,0.508905438
0.272333333,0.618507576,0.20499184
0.692,0.691,0.79792425
0.803333333,0.854,0.755714596
0.502666667,0.497,0.580319547
0.438,0.352,0.472485039
0.892,0.993333333,0.834738647
0.318,0.446,0.583195853
0.818,0.7475,0.855720179
0.8372,0.858795238,0.832563629
0.62282684,0.624,0.770587562
0.976,0.984,0.888710046
0.908,0.941,0.853390306
0.176,0.144,0.164671942
0.2548,0.163,0.318579479
0.962,0.982,0.862966288
0.54,0.253,0.73201752
0.881421429,0.787466667,0.854478863
0.463833333,0.372571429,0.266742288
0.272,0.399,0.299004446
0.29,0.142,0.359525175
0.895692308,0.946,0.86335067
0.346,0.286666667,0.376639606
0.256,0.198,0.105441791
0.248,0.257,0.459500356
0.874,0.932,0.903739325
0.209466667,0.243485714,0.141001025
0.668666667,0.856,0.357273125
0.208666667,0.0725,0.490576721
0.241666667,0.216295238,0.136196721
0.938,0.982,0.837442734
0.575333333,0.546,0.571910506
0.8,0.816,0.816278566
0.674,0.822166667,0.764794631
0.104,0.064833333,0.119939853
0.264,0.140666667,0.190514614
0.336,0.3735,0.602385324
0.218,0.18125,0.206258894
0.077765079,0.028666667,0.102299916
0.6116,0.542,0.67207921
0.314,0.349,0.145728454
0.618254902,0.736053259,0.751320059
0.546,0.394,0.585143054
0.613,0.414,0.790355518
0.545,0.543,0.755232542
0.659144444,0.684,0.811774774
0.496777778,0.6075,0.572267791
0.303,0.389,0.201771548
0.836,0.908,0.823080516
0.392,0.336,0.266098505
0.654,0.61,0.635333034
0.152,0.206,0.243605509
0.853333333,0.814333333,0.835338831
0.758666667,0.832,0.646299296
0.663,0.6,0.560878663
0.3205,0.32,0.274782452
0.29576087,0.232652381,0.269772265
0.42,0.365,0.270577882
0.455166667,0.5126,0.33869453
0.332,0.19,0.362082707
0.109166667,0.113821379,0.166981388
0.082533333,0.080579845,0.105099911
0.572,0.744,0.633512291
0.721,0.8492,0.643080979
0.88547619,0.889856277,0.816888053
0.374,0.404,0.189733529
0.276666667,0.0508,0.735790454
0.242,0.288,0.257918017
0.932666667,0.9276,0.820102337
0.709133333,0.597180827,0.820202126
0.052,0.011117647,0.149627584
0.586,0.509,0.803809738
0.954,0.948,0.898051931
0.216,0.144,0.279365244
0.823,0.834,0.851846497
0.6645,0.7905,0.610860318
0.938,0.91,0.886564147
0.782,0.781,0.896380047
0.587666667,0.600534286,0.648700323
0.804,0.886,0.714027866
0.54,0.593,0.608963175
0.274233333,0.226824242,0.117943773
0.526,0.505348485,0.730983071
0.833809524,0.935,0.802872547
0.269958333,0.276808242,0.51785601
0.512,0.4865,0.319336882
0.025,0.0164,0.161976387
0.568434783,0.339,0.58262915
0.172,0.148,0.236209514
0.621,0.212,0.779767213
0.683,0.799666667,0.630486902
0.759333333,0.76,0.784187041
0.123,0.152,0.204816818
0.042,0.03525,0.141049072
0.668,0.672,0.412811624
0.551666667,0.34381811,0.749521754
0.322,0.426,0.535831095
0.953,0.994,0.881350434
0.856,0.900258333,0.8324536
0.384,0.38,0.247159881
0.69,0.88,0.452240793
0.981,0.992159184,0.878537466
0.367333333,0.278,0.249139023
0.128533333,0.058,0.178489304
0.761333333,0.656,0.878810633
0.179,0.207348485,0.14189164
0.058,0.0201,0.206360602
0.97,0.985158974,0.87336978
0.538,0.634,0.55866026
0.26,0.27,0.159225274
0.5368,0.584666667,0.629863825
0.844,0.735,0.892620404
0.136,0.033166667,0.208813811
0.362,0.348,0.502092804
0.516,0.508,0.625179086
0.702222944,0.641102574,0.782137939
0.789666667,0.802,0.821994813
0.524333333,0.532333333,0.406943524
0.278,0.398,0.178759586
0.508,0.525857143,0.419141812
0.085666667,0.048,0.136902645
0.944,0.976,0.833255508
0.740333333,0.6905,0.791141212
0.47,0.460333333,0.663433152
0.298,0.374,0.28399487
0.866,0.880933333,0.821121445
0.108,0.049666667,0.121935612
