D1,D2,D3
0.577333333,0.52,0.828592978
0.414,0.460333333,0.266747743
0.716,0.727,0.772135893
0.792666667,0.872,0.81428103
0.956,0.970326523,0.784443872
0.484666667,0.498666667,0.800497307
0.126388889,0.071333333,0.185906394
0.079,0.062635714,0.132198423
0.528,0.824,0.69581519
0.789,0.822,0.726750926
0.906,0.971,0.849958357
0.91,0.819,0.846610144
0.828,0.909,0.782826065
0.612,0.554666667,0.602619754
0.229757576,0.147833333,0.253866842
0.072952381,0.073,0.106212534
0.144,0.229666667,0.195420526
0.372,0.421333333,0.317744263
0.571533333,0.536666667,0.744271046
0.6524,0.8045,0.795732249
0.433333333,0.461404762,0.273900155
0.374,0.348,0.346128134
0.751,0.79315,0.829248414
0.437,0.314,0.668598185
0.105666667,0.040735632,0.10713335
0.848,0.961,0.830040253
0.0839,0.0195,0.13358328
0.524642857,0.626282961,0.562055352
0.33,0.262,0.166306878
0.759,0.612714286,0.846048916
0.66,0.88,0.574839966
0.567333333,0.782,0.591507626
0.079,0.037,0.172418873
0.850666667,0.85,0.834881921
0.068,0.002333333,0.156081137
0.5,0.497,0.4825741
0.303066667,0.633388889,0.171674584
0.647,0.7528,0.805770405
0.786,0.842,0.702208743
0.510933333,0.529916667,0.544931837
0.401333333,0.416,0.446413336
0.887,0.982,0.857641827
0.342,0.469,0.55039438
0.8,0.752666667,0.827561789
0.872,0.852254545,0.830194547
0.63,0.585333333,0.780463823
0.96,0.988,0.896529303
0.936,0.938333333,0.851513586
0.224083333,0.099733333,0.159933997
0.25,0.165,0.230207592
0.982,0.988,0.875402097
0.529,0.271,0.632556467
0.8702,0.764353175,0.862186286
0.4585,0.407,0.276260212
0.2815,0.407,0.344019642
0.3,0.131,0.331673258
0.9,0.924,0.865751282
0.38,0.295,0.431910773
0.272,0.214,0.143041512
0.264,0.24,0.561527616
0.914,0.928,0.899210694
0.222,0.238375,0.125501868
0.656,0.84,0.305254297
0.207666667,0.059666667,0.475237614
0.194,0.184333333,0.155343724
0.942,0.994,0.853962409
0.583666667,0.567833333,0.583320395
0.798,0.823,0.843984125
0.670133333,0.823666667,0.761697223
0.0835,0.072666667,0.156148206
0.244,0.142,0.178773212
0.338,0.358,0.578864092
0.257,0.238333333,0.182289905
0.070466667,0.023696721,0.094165136
0.606,0.517,0.663484487
0.324,0.351,0.122375992
0.67529062,0.738169048,0.755988524
0.537166667,0.407,0.532680833
0.63,0.482,0.771998596
0.492666667,0.57,0.767652654
0.6382,0.672714286,0.730418456
0.474099415,0.63,0.545924005
0.326,0.37,0.166580621
0.828,0.894,0.798523928
0.32,0.37,0.289346907
0.622,0.608,0.620514394
0.158,0.183,0.193636996
0.866,0.827,0.840274502
0.766,0.815818182,0.630361301
0.652,0.566590476,0.645156088
0.309,0.31,0.242315579
0.3178,0.301628105,0.221969671
0.367066667,0.3695,0.292759929
0.443128816,0.518277778,0.397686465
0.298,0.206,0.293096182
0.1285,0.110711625,0.180049334
0.09,0.089866667,0.104792381
0.54,0.734,0.582548545
0.716,0.858666667,0.583672519
0.848761905,0.9187,0.821957855
0.357,0.38,0.211883414
0.274,0.069,0.761813661
0.253,0.288,0.388840376
0.944,0.927944444,0.827619086
0.696047619,0.555772426,0.808573554
0.0304,0.006,0.202700046
0.598,0.545,0.659491854
0.958,0.961,0.895856314
0.209333333,0.132,0.199888679
0.824,0.784,0.860458119
0.666,0.753,0.697852556
0.904,0.922,0.891112849
0.771714286,0.794333333,0.894403178
0.589611111,0.619666667,0.695270836
0.811,0.876,0.775012446
0.543333333,0.594,0.584044015
0.275833333,0.213333333,0.155005158
0.515333333,0.518866667,0.774560153
0.832666667,0.928133333,0.817403247
0.237310714,0.259832967,0.501823864
0.522,0.449666667,0.409987867
0.046190476,0.027891941,0.194891221
0.555933333,0.345911111,0.672087922
0.196,0.144,0.208520556
0.644,0.21,0.656908892
0.707,0.7775,0.718500896
0.778,0.730666667,0.809727132
0.118,0.168,0.171472533
0.045,0.050666667,0.136521562
0.646666667,0.66,0.425177439
0.557542857,0.364847619,0.691774041
0.306,0.455733333,0.596663457
0.946,0.995333333,0.856622963
0.845583333,0.901704884,0.828335614
0.354,0.346,0.298831431
0.667,0.878,0.433439716
0.975666667,0.992182906,0.883732127
0.378,0.293,0.223412807
0.142,0.057,0.17437114
0.791,0.688,0.893086356
0.198,0.24775,0.171869191
0.074,0.011,0.179120653
0.977,0.98134,0.896439007
0.572666667,0.649666667,0.636063716
0.256,0.308666667,0.123567734
0.537333333,0.561666667,0.638424837
0.852533333,0.747666667,0.904680519
0.142,0.027716667,0.207420195
0.3575,0.345666667,0.540685454
0.586,0.498,0.714671865
0.730833333,0.608893356,0.764767926
0.816,0.800833333,0.809243135
0.521,0.570333333,0.530153625
0.362,0.403,0.180970087
0.4944,0.476666667,0.314708188
0.11,0.034,0.157863169
0.96,0.966,0.81127304
0.704166667,0.652,0.77108097
0.515,0.436,0.674967869
0.288,0.359,0.24922179
0.866,0.88725,0.873076924
0.092,0.062071429,0.1300765
